apn,address,zip_code,zoning,lot_size,building_sqft,units,toc_status,lot_size_sqft,building_size_sqft,base_zoning,latitude,longitude,toc_eligible,high_quality_transit,opportunity_zone,overlay_count,methane_zone,fault_zone,flood_zone,specific_plan_area,assessed_land_value,total_assessed_value,assessor_parcel_id,site_address,toc_toc_tier,toc_bonus_points,toc_description,toc_nearest_station,toc_distance_feet,toc_station_type,toc_station_line,development_score,score_breakdown,suggested_use,investment_tier
2362011003,13015 1/2 W MOORPARK ST,91604.0,R3-1-RIO,"6,499.9 (sq ft)","4,268.0 (sq ft)",4.0,,6499.9,4268.0,R3,34.21380306220639,-118.46622368007996,False,No,none,0,none,none,none,,6313340.3787212195,7574831.491326904,2362011003,13015 1/2 W MOORPARK ST,0.0,0.0,No TOC Tier,Hollywood/Vine,7312.0,rail,Red,42.0,"{""zoning_score"": 80.0, ""lot_size_score"": 62.4995, ""toc_bonus"": 0, ""financial_score"": 15, ""risk_penalty"": 0}",Multi-Family Development,D
5405001005,1446 W SUNSET BLVD,90026.0,C2-1VL,"6,492.0 (sq ft)","2,364.0 (sq ft)",1.0,,6492.0,2364.0,C2,34.08831769910237,-118.2544802823105,False,No,none,0,none,none,none,,3588764.3360573845,4868095.2892592475,5405001005,1446 W SUNSET BLVD,,,,,,,,53.49,"{""zoning_score"": 110.0, ""lot_size_score"": 62.46, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Commercial Development,C
4125003024,8311 S WINSFORD AVE,90045.0,R2-1,"5,949.5 (sq ft)","1,117.0 (sq ft)",1.0,,5949.5,1117.0,R2,33.95108965880436,-118.38286611368508,False,No,none,0,none,none,none,,2580984.0139173926,3049854.389551789,4125003024,8311 S WINSFORD AVE,0.0,0.0,No TOC Tier,Vernon,4637.0,rail,Blue,35.45,"{""zoning_score"": 60.0, ""lot_size_score"": 59.7475, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
6002025024,1429 W 62ND ST,90047.0,R1-1,"5,352.9 (sq ft)","1,233.0 (sq ft)",1.0,,5352.9,1233.0,R1,33.96087222325238,-118.31563814488324,False,No,none,0,none,none,none,,2314941.2214532504,2788608.7176694954,6002025024,1429 W 62ND ST,0.0,0.0,No TOC Tier,Long Beach,26957.0,rail,Blue,29.6,"{""zoning_score"": 45.0, ""lot_size_score"": 56.7645, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5477027043,633 N MILO TER,90042.0,R1-1-HCR,"4,870.1 (sq ft)","1,273.0 (sq ft)",1.0,,4870.1,1273.0,R1,34.08915507155326,-118.18308521448111,False,No,none,0,none,none,none,,5695717.666928655,6182039.580512268,5477027043,633 N MILO TER,0.0,0.0,No TOC Tier,Expo/La Cienega,7758.0,rail,Expo,29.12,"{""zoning_score"": 45.0, ""lot_size_score"": 54.350500000000004, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
4240014019,540 1/2 E SUNSET AVE,90291.0,RD1.5-1,"4,800.2 (sq ft)",492.0 (sq ft),1.0,,4800.2,492.0,RD1.5,33.96705990140828,-118.4692845947513,False,No,none,0,none,none,none,,4164433.9014146174,4422985.590641285,4240014019,540 1/2 E SUNSET AVE,,,,,,,,39.55,"{""zoning_score"": 75.0, ""lot_size_score"": 54.001, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5544007033,5449 A-D W HOLLYWOOD BLVD,90027.0,[Q]C4-2D,"70,287.4 (sq ft)","16,340.0 (sq ft)",0.0,,70287.4,16340.0,C4,34.10389054733917,-118.2909468777558,False,No,none,0,none,none,none,,43910250.78688353,48217895.01765721,5544007033,5449 A-D W HOLLYWOOD BLVD,,,,,,,,68.5,"{""zoning_score"": 120.0, ""lot_size_score"": 120, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",High-Value Development Site,B
4306006008,1468 S GLENVILLE DR,90035.0,R1V2-O,"6,753.1 (sq ft)","1,917.0 (sq ft)",1.0,,6753.1,1917.0,R1V2,34.07424816065798,-118.36578661967123,False,No,none,0,none,none,none,,2813661.771167212,3375196.7544045444,4306006008,1468 S GLENVILLE DR,0.0,0.0,No TOC Tier,Hollywood/Highland,9697.0,rail,Red,31.0,"{""zoning_score"": 45.0, ""lot_size_score"": 63.7655, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2415024010,5748 N WILLOW CREST AVE,91601.0,RD1.5-1VL,"5,590.7 (sq ft)","2,148.0 (sq ft)",1.0,,5590.7,2148.0,RD1.5,34.22367189960613,-118.41211688289218,False,No,none,0,none,none,none,,4435713.955592801,5004218.12905214,2415024010,5748 N WILLOW CREST AVE,,,,,,,,40.34,"{""zoning_score"": 75.0, ""lot_size_score"": 57.9535, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2110001085,8235 1-38 N OWENSMOUTH AVE,91304.0,R3-1,"45,399.8 (sq ft)","38,978.0 (sq ft)",41.0,,45399.8,38978.0,R3,34.2705049637313,-118.51383973299086,False,No,none,0,none,none,none,,40112548.26326204,51440450.17925917,2110001085,8235 1-38 N OWENSMOUTH AVE,,,,,,,,54.0,"{""zoning_score"": 80.0, ""lot_size_score"": 120, ""toc_bonus"": 0, ""financial_score"": 20, ""risk_penalty"": 0}",Large Multi-Family Development,C
5029005023,5172 W ORANGE PL,90008.0,R1-1,"9,130.9 (sq ft)","1,158.0 (sq ft)",1.0,,9130.9,1158.0,R1,34.00818037165994,-118.34820189284348,False,No,none,0,none,none,none,,10120761.765609263,10411328.018069362,5029005023,5172 W ORANGE PL,,,,,,,,32.67,"{""zoning_score"": 45.0, ""lot_size_score"": 72.103, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5533026120,806 N HUDSON AVE,90038.0,R3-1,"6,815.2 (sq ft)","33,311.0 (sq ft)",23.0,,6815.2,33311.0,R3,34.08488943423814,-118.31915983312415,False,No,none,0,none,none,none,,5253660.453420885,21224528.88306595,5533026120,806 N HUDSON AVE,,,,,,,,40.82,"{""zoning_score"": 80.0, ""lot_size_score"": 64.076, ""toc_bonus"": 0, ""financial_score"": 0, ""risk_penalty"": 0}",Multi-Family Development,D
2210006008,14839 W LANARK ST,91402.0,R1-1,"5,999.8 (sq ft)","1,268.0 (sq ft)",1.0,,5999.8,1268.0,R1,34.2516143428166,-118.28858285221833,False,No,none,0,none,none,none,,2971955.3673663586,3577635.797997268,2210006008,14839 W LANARK ST,,,,,,,,30.25,"{""zoning_score"": 45.0, ""lot_size_score"": 59.999, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2617004044,14024 W FILMORE ST,91331.0,R1-1-O,"7,058.5 (sq ft)","1,432.0 (sq ft)",1.0,,7058.5,1432.0,R1,34.26058101273517,-118.2160101266632,False,No,none,0,none,none,none,,6401497.664306664,6885509.6874551345,2617004044,14024 W FILMORE ST,,,,,,,,31.29,"{""zoning_score"": 45.0, ""lot_size_score"": 65.195, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
4005011013,5950 S 8TH AVE,90043.0,R1-1,"4,800.0 (sq ft)","1,402.0 (sq ft)",1.0,,4800.0,1402.0,R1,33.989222418879315,-118.3169952424131,False,No,none,0,none,none,none,,4522255.757803953,4951366.913292432,4005011013,5950 S 8TH AVE,,,,,,,,29.05,"{""zoning_score"": 45.0, ""lot_size_score"": 54.0, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2786023014,18419 W CHASE ST,91325.0,R1-1,"6,959.8 (sq ft)","1,856.0 (sq ft)",1.0,,6959.8,1856.0,R1,34.260828221196576,-118.30760173100987,False,No,none,0,none,none,none,,4125515.0319690197,5030037.472389704,2786023014,18419 W CHASE ST,0.0,0.0,No TOC Tier - Missing Coordinates,,,,,31.21,"{""zoning_score"": 45.0, ""lot_size_score"": 64.799, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2367012002,4152 N SHADYGLADE AVE,91604.0,R1-1-RIO,"6,499.9 (sq ft)","5,018.0 (sq ft)",1.0,,6499.9,5018.0,R1,34.217913010243116,-118.44607109981243,False,No,none,0,none,none,none,,6568764.844934861,9344487.744874181,2367012002,4152 N SHADYGLADE AVE,0.0,0.0,No TOC Tier,San Pedro Street,4585.0,rail,Blue,29.75,"{""zoning_score"": 45.0, ""lot_size_score"": 62.4995, ""toc_bonus"": 0, ""financial_score"": 15, ""risk_penalty"": 0}",Hold/Income Property,D
5154013002,2314 W 2ND ST,90057.0,R3-1,"3,123.5 (sq ft)",892.0 (sq ft),1.0,,3123.5,892.0,R3,34.06576996328713,-118.27375529421843,False,No,none,0,none,none,none,,1369742.7613309855,1685424.6253371944,5154013002,2314 W 2ND ST,0.0,0.0,No TOC Tier,Expo/Bundy,18427.0,rail,Expo,39.62,"{""zoning_score"": 80.0, ""lot_size_score"": 45.6175, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Multi-Family Development,D
5406010064,1454 W SCOTT AVE,90026.0,RD2-1VL,"2,174.0 (sq ft)",,,,2174.0,0.0,RD2,34.094206231319085,-118.26105446452637,False,No,none,0,none,none,none,,1272766.5394899137,1272766.5394899137,5406010064,1454 W SCOTT AVE,0.0,0.0,No TOC Tier - Missing Coordinates,,,,,40.42,"{""zoning_score"": 85.0, ""lot_size_score"": 40.870000000000005, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5111007002,312 W 42ND ST,90037.0,C2-1-CPIO,"2,006.9 (sq ft)","2,384.0 (sq ft)",2.0,,2006.9,2384.0,C2,34.00671188841918,-118.2814240079996,False,No,none,0,none,none,none,,1410162.3760147556,2535473.2905734237,5111007002,312 W 42ND ST,,,,,,,,46.51,"{""zoning_score"": 110.0, ""lot_size_score"": 40.0345, ""toc_bonus"": 0, ""financial_score"": 0, ""risk_penalty"": 0}",Commercial Development,D
2335024015,6206 N BECK AVE,91606.0,[Q]R3-1,"6,586.2 (sq ft)","4,728.0 (sq ft)",6.0,,6586.2,4728.0,R3,34.210814109704245,-118.51956699253529,False,No,none,0,none,none,none,,6024570.512460388,8231344.686267786,2335024015,6206 N BECK AVE,0.0,0.0,No TOC Tier,Hollywood/Western,12345.0,rail,Red,42.09,"{""zoning_score"": 80.0, ""lot_size_score"": 62.931, ""toc_bonus"": 0, ""financial_score"": 15, ""risk_penalty"": 0}",Multi-Family Development,D
2503009011,13624 N FENTON AVE,91342.0,RA-1-K,"28,734.7 (sq ft)","2,100.0 (sq ft)",1.0,,28734.7,2100.0,RA,34.26803847053532,-118.13287854669478,False,No,none,0,none,none,none,,13632193.01262472,14472628.20899388,2503009011,13624 N FENTON AVE,0.0,0.0,No TOC Tier,Long Beach,28017.0,rail,Blue,35.05,"{""zoning_score"": 38.0, ""lot_size_score"": 96.2449, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
4332022004,1118 1-7 S BEDFORD ST,90035.0,[Q]R3-1-O,"6,389.4 (sq ft)","6,162.0 (sq ft)",7.0,,6389.4,6162.0,R3,34.09005378088403,-118.35694045391,False,No,none,0,none,none,none,,3116070.778180489,6345949.457837591,4332022004,1118 1-7 S BEDFORD ST,0.0,0.0,No TOC Tier,Long Beach,27109.0,rail,Blue,40.39,"{""zoning_score"": 80.0, ""lot_size_score"": 61.947, ""toc_bonus"": 0, ""financial_score"": 0, ""risk_penalty"": 0}",Multi-Family Development,D
5106007005,4508 S LONG BEACH AVE EAST,90058.0,M2-2-CPIO,"6,550.5 (sq ft)","1,005.0 (sq ft)",1.0,,6550.5,1005.0,M2,33.98033383313286,-118.23288383894877,False,No,none,0,none,none,none,,3436365.3651407347,4011443.494415037,5106007005,4508 S LONG BEACH AVE EAST,0.0,0.0,No TOC Tier,Firestone,4758.0,rail,Blue,44.8,"{""zoning_score"": 85.0, ""lot_size_score"": 62.7525, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5517005013,151 N OXFORD AVE,90004.0,R4-1,"7,162.7 (sq ft)","2,543.0 (sq ft)",1.0,,7162.7,2543.0,R4,34.06074213248005,-118.29107699883606,False,No,none,0,none,none,none,,8192586.835099754,9519127.849388903,5517005013,151 N OXFORD AVE,,,,,,,,54.93,"{""zoning_score"": 100.0, ""lot_size_score"": 65.54233333333333, ""toc_bonus"": 14.399999999999999, ""financial_score"": 25, ""risk_penalty"": 0}",Multi-Family Development,C
5103019002,984 E 55TH ST,90011.0,R2-1,"7,077.7 (sq ft)","1,574.0 (sq ft)",1.0,,7077.7,1574.0,R2,34.00865370288789,-118.26334441574066,False,No,none,0,none,none,none,,3842873.589666759,4314306.404183312,5103019002,984 E 55TH ST,,,,,,,,38.95,"{""zoning_score"": 60.0, ""lot_size_score"": 65.259, ""toc_bonus"": 8, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2616007004,11029 N LAUREL CANYON BLVD,91340.0,R1-1,"6,359.6 (sq ft)","1,324.0 (sq ft)",1.0,,6359.6,1324.0,R1,34.267384024829035,-118.16021551758931,False,No,none,0,none,none,none,,7223230.449747089,7965022.1512712315,2616007004,11029 N LAUREL CANYON BLVD,,,,,,,,30.61,"{""zoning_score"": 45.0, ""lot_size_score"": 61.798, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5185008025,,,C1-1-CUGU,"2,800.0 (sq ft)","1,038.0 (sq ft)",2.0,,2800.0,1038.0,C1,,,False,No,none,0,none,none,none,,2475392.5054745697,2773346.0577699905,5185008025,,0.0,0.0,No TOC Tier,Montecito Heights,4970.0,rail,Gold,42.8,"{""zoning_score"": 90.0, ""lot_size_score"": 44.0, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
7414012017,1627 N RONAN AVE,90744.0,R1-1XL-O-CUGU,"4,860.7 (sq ft)","1,257.0 (sq ft)",1.0,,4860.7,1257.0,R1,33.78561054931965,-118.27951016940347,False,No,none,0,none,none,none,,5253244.152524108,5835813.441227967,7414012017,1627 N RONAN AVE,0.0,0.0,No TOC Tier - Missing Coordinates,,,,,29.11,"{""zoning_score"": 45.0, ""lot_size_score"": 54.3035, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
7459005001,1414 W 13TH ST,90732.0,R1-1XL,"4,085.5 (sq ft)",954.0 (sq ft),1.0,,4085.5,954.0,R1,33.746609160014025,-118.29682630224602,False,No,none,0,none,none,none,,3556520.9368627095,3817319.2558700033,7459005001,1414 W 13TH ST,,,,,,,,28.34,"{""zoning_score"": 45.0, ""lot_size_score"": 50.4275, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2649018005,10430 N PEACH AVE,91345.0,RS-1,"6,871.2 (sq ft)","1,877.0 (sq ft)",1.0,,6871.2,1877.0,RS,34.2781266714528,-118.03882826171002,False,No,none,0,none,none,none,,5894363.399032672,6507022.039438687,2649018005,10430 N PEACH AVE,0.0,0.0,No TOC Tier,Maravilla,3338.0,rail,Gold,30.42,"{""zoning_score"": 43.0, ""lot_size_score"": 64.356, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2510012038,13415 N ELDRIDGE AVE,91342.0,R1-1,"5,045.6 (sq ft)","1,360.0 (sq ft)",1.0,,5045.6,1360.0,R1,34.276827227257904,-118.13653451774947,False,No,none,0,none,none,none,,4763455.885310046,5164072.440661343,2510012038,13415 N ELDRIDGE AVE,,,,,,,,29.3,"{""zoning_score"": 45.0, ""lot_size_score"": 55.228, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2582031026,14100 N BERMAX AVE,91342.0,RE11-1,"12,750.1 (sq ft)","1,571.0 (sq ft)",1.0,,12750.1,1571.0,RE11,34.2699515927587,-118.13464918467686,False,No,none,0,none,none,none,,13190764.698678272,14096528.386956189,2582031026,14100 N BERMAX AVE,0.0,0.0,No TOC Tier,North Hollywood,40261.0,rail,Red,32.6,"{""zoning_score"": 40.0, ""lot_size_score"": 80.5002, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5431016005,2183 N KENILWORTH AVE,90039.0,R1-1VL,"5,043.4 (sq ft)","2,404.0 (sq ft)",1.0,,5043.4,2404.0,R1,34.12185899305022,-118.26560990284278,False,No,none,0,none,none,none,,5593317.564432154,6732975.0964078605,5431016005,2183 N KENILWORTH AVE,,,,,,,,29.29,"{""zoning_score"": 45.0, ""lot_size_score"": 55.217, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
4008003004,6564 S 3RD AVE,90043.0,R1-1,"4,803.8 (sq ft)","1,216.0 (sq ft)",1.0,,4803.8,1216.0,R1,34.00091227513729,-118.33215180196133,False,No,none,0,none,none,none,,5040760.501595178,5565390.672648521,4008003004,6564 S 3RD AVE,,,,,,,,29.05,"{""zoning_score"": 45.0, ""lot_size_score"": 54.019000000000005, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5089017007,838 S SIERRA BONITA AVE,90036.0,R1-1-O-HPOZ,"7,702.5 (sq ft)","2,534.0 (sq ft)",1.0,,7702.5,2534.0,R1,34.083543907492924,-118.3615947318334,False,No,none,0,none,none,none,,8773215.300265672,10117441.70587391,5089017007,838 S SIERRA BONITA AVE,0.0,0.0,No TOC Tier,Civic Center/Grand Park,4672.0,rail,Red/Purple,31.72,"{""zoning_score"": 45.0, ""lot_size_score"": 67.34166666666667, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5474001023,1723 N CAMPUS ROAD,90032.0,R1-1,"10,111.8 (sq ft)","3,511.0 (sq ft)",1.0,,10111.8,3511.0,R1,34.07422682789674,-118.18542461324563,False,No,none,0,none,none,none,,11079599.340385236,12716180.556972666,5474001023,1723 N CAMPUS ROAD,0.0,0.0,No TOC Tier,Westlake/MacArthur Park,2938.0,rail,Red/Purple,33.29,"{""zoning_score"": 45.0, ""lot_size_score"": 75.2236, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2607004013,17116 W BARNESTON ST,91344.0,RS-1,"11,336.7 (sq ft)","1,552.0 (sq ft)",1.0,,11336.7,1552.0,RS,34.26824233395562,-118.06671416839654,False,No,none,0,none,none,none,,6249702.689535253,6734292.920206958,2607004013,17116 W BARNESTON ST,,,,,,,,33.08,"{""zoning_score"": 43.0, ""lot_size_score"": 77.6734, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
4231021025,4163 S CHASE AVE,90066.0,R1-1,"5,979.2 (sq ft)","1,210.0 (sq ft)",1.0,,5979.2,1210.0,R1,33.999819041457734,-118.43711520152591,False,No,none,0,none,none,none,,4813626.600532773,5421071.811967107,4231021025,4163 S CHASE AVE,,,,,,,,30.23,"{""zoning_score"": 45.0, ""lot_size_score"": 59.896, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5051036032,3034 S 9TH AVE,90018.0,R2-1XL-O,"5,783.4 (sq ft)","1,500.0 (sq ft)",2.0,,5783.4,1500.0,R2,34.00871968932312,-118.30458679266388,False,No,none,0,none,none,none,,3914900.8078999915,4442490.341462307,5051036032,3034 S 9TH AVE,,,,,,,,35.28,"{""zoning_score"": 60.0, ""lot_size_score"": 58.917, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2501002022,15860 W OLDEN ST,91342.0,P-1,"238,633.6 (sq ft)","140,932.0 (sq ft)",0.0,,238633.6,140932.0,P,34.27493917736769,-118.13762936429742,False,No,none,0,none,none,none,,174813074.28916445,253833292.39674413,2501002022,15860 W OLDEN ST,,,,,,,,43.5,"{""zoning_score"": 50.0, ""lot_size_score"": 120, ""toc_bonus"": 0, ""financial_score"": 20, ""risk_penalty"": 0}",Hold/Income Property,D
2228014016,7268 N ANDASOL AVE,91406.0,R1-1,"5,850.2 (sq ft)","1,071.0 (sq ft)",1.0,,5850.2,1071.0,R1,34.23357711817382,-118.21880677730073,False,No,none,0,none,none,none,,4327985.831205428,4963726.314341223,2228014016,7268 N ANDASOL AVE,1.0,5.0,Tier 1 - Transit Edge,Beverly/La Cienega,1950.0,bus_intersection,Multiple,33.1,"{""zoning_score"": 45.0, ""lot_size_score"": 59.251, ""toc_bonus"": 10, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
6012010034,107 W 71ST ST,90003.0,C2-1VL-CPIO,"5,732.8 (sq ft)","5,370.0 (sq ft)",11.0,,5732.8,5370.0,C2,33.95930306723817,-118.2757029903884,False,No,none,0,none,none,none,,2830877.828822998,4189282.7262584697,6012010034,107 W 71ST ST,0.0,0.0,No TOC Tier,Expo/Western,3250.0,rail,Expo,51.73,"{""zoning_score"": 110.0, ""lot_size_score"": 58.664, ""toc_bonus"": 0, ""financial_score"": 15, ""risk_penalty"": 0}",Commercial Development,C
5209033005,2847 N PYRITES ST,90032.0,[Q]R1-1D-HCR,"3,704.3 (sq ft)",980.0 (sq ft),1.0,,3704.3,980.0,R1,34.07501794911506,-118.17690727266047,False,No,none,0,none,none,none,,2478207.547280273,3036433.830493572,5209033005,2847 N PYRITES ST,0.0,0.0,No TOC Tier,Sierra Madre Villa,47114.0,rail,Gold,27.95,"{""zoning_score"": 45.0, ""lot_size_score"": 48.5215, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
4423023014,951 N CHAUTAUQUA BLVD,90272.0,R1V1,"8,660.2 (sq ft)","6,670.0 (sq ft)",1.0,,8660.2,6670.0,R1V1,34.04074271265486,-118.47579696141598,False,No,none,0,none,none,none,,4024422.7987632947,5936398.621967517,4423023014,951 N CHAUTAUQUA BLVD,1.0,5.0,Tier 1 - Transit Edge,Washington/Crenshaw,2564.0,bus_intersection,Multiple,34.36,"{""zoning_score"": 45.0, ""lot_size_score"": 70.534, ""toc_bonus"": 10, ""financial_score"": 15, ""risk_penalty"": 0}",Hold/Income Property,D
4223002008,12906 W GILMORE AVE,90066.0,R1-1,"6,497.0 (sq ft)","1,075.0 (sq ft)",1.0,,6497.0,1075.0,R1,33.99949628093086,-118.42867484726591,False,No,none,0,none,none,none,,6535855.159784252,6967512.418767769,4223002008,12906 W GILMORE AVE,0.0,0.0,No TOC Tier - Missing Coordinates,,,,,30.75,"{""zoning_score"": 45.0, ""lot_size_score"": 62.485, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5435005032,3817 1/2 W REVERE AVE,90039.0,R1-1-RIO,"5,399.9 (sq ft)","1,536.0 (sq ft)",1.0,,5399.9,1536.0,R1,34.09931586091463,-118.2848921516828,False,No,none,0,none,none,none,,2707073.761117951,3576965.783405173,5435005032,3817 1/2 W REVERE AVE,0.0,0.0,No TOC Tier,North Hollywood,46591.0,rail,Red,29.65,"{""zoning_score"": 45.0, ""lot_size_score"": 56.9995, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
7467023019,400 W 40TH ST,90731.0,R1-1XL,"5,203.9 (sq ft)","1,388.0 (sq ft)",1.0,,5203.9,1388.0,R1,33.715789611735325,-118.28782391174711,False,No,none,0,none,none,none,,3926743.6676519727,4465931.347055126,7467023019,400 W 40TH ST,,,,,,,,29.45,"{""zoning_score"": 45.0, ""lot_size_score"": 56.0195, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
6013024005,7014 S ESTRELLA AVE,90044.0,R2-1,"5,397.8 (sq ft)","1,210.0 (sq ft)",1.0,,5397.8,1210.0,R2,33.964074058669034,-118.29192042554389,False,No,none,0,none,none,none,,2434386.919338796,3109814.21262589,6013024005,7014 S ESTRELLA AVE,,,,,,,,36.4,"{""zoning_score"": 60.0, ""lot_size_score"": 56.989000000000004, ""toc_bonus"": 5, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5402018015,2320 W RESERVOIR ST,90026.0,R2-1VL,"3,703.4 (sq ft)","1,481.0 (sq ft)",1.0,,3703.4,1481.0,R2,34.102084765459225,-118.24654997957875,False,No,none,0,none,none,none,,2851506.318432531,3486890.5133911488,5402018015,2320 W RESERVOIR ST,0.0,0.0,No TOC Tier,North Hollywood,45041.0,rail,Red,33.2,"{""zoning_score"": 60.0, ""lot_size_score"": 48.517, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5188015006,3564 1/2 E SISKIYOU ST,90023.0,RD1.5-1-CUGU,"3,329.9 (sq ft)",696.0 (sq ft),1.0,,3329.9,696.0,RD1.5,34.016026755635224,-118.24764464771734,False,No,none,0,none,none,none,,2144617.5717463153,2555142.762742512,5188015006,3564 1/2 E SISKIYOU ST,,,,,,,,38.08,"{""zoning_score"": 75.0, ""lot_size_score"": 46.6495, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
4116027001,254 E MANCHESTER AVE,90293.0,R1-1,"6,351.2 (sq ft)","1,183.0 (sq ft)",1.0,,6351.2,1183.0,R1,33.942377198848654,-118.44118221927037,False,No,none,0,none,none,none,,3145664.753689295,3641085.750140671,4116027001,254 E MANCHESTER AVE,0.0,0.0,No TOC Tier,Westlake/MacArthur Park,10852.0,rail,Red/Purple,30.6,"{""zoning_score"": 45.0, ""lot_size_score"": 61.756, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2782024016,8831 N JUMILLA AVE,91324.0,RS-1,"8,361.8 (sq ft)","1,465.0 (sq ft)",1.0,,8361.8,1465.0,RS,34.268782492906276,-118.32038967343004,False,No,none,0,none,none,none,,6731125.057129594,7358457.5344575,2782024016,8831 N JUMILLA AVE,0.0,0.0,No TOC Tier,Expo/Bundy,17125.0,rail,Expo,31.46,"{""zoning_score"": 43.0, ""lot_size_score"": 69.53933333333333, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
